"genes"	"logFC"	"adj.P.Val"
"ENSG00000023697"	"ENSG00000023697"	-0.00289298962596707	0.991750065855038
"ENSG00000023734"	"ENSG00000023734"	-0.0860493558882167	0.633037055788168
"ENSG00000023892"	"ENSG00000023892"	0.709525616276088	0.067175022342914
"ENSG00000023902"	"ENSG00000023902"	-0.433327177425621	0.0123917717936203
"ENSG00000023909"	"ENSG00000023909"	0.480558238046002	0.0854208683291536
"ENSG00000024048"	"ENSG00000024048"	0.159278807103529	0.299700786933151
"ENSG00000024422"	"ENSG00000024422"	0.816696190227975	0.0574802141187027
"ENSG00000024526"	"ENSG00000024526"	-0.31402659405011	0.145559643393688
"ENSG00000024862"	"ENSG00000024862"	0.358638878865568	0.0696781912280213
"ENSG00000025039"	"ENSG00000025039"	1.2169004874226	0.00175298517121047
"ENSG00000025156"	"ENSG00000025156"	0.0759040986087145	0.725347969326015
"ENSG00000025293"	"ENSG00000025293"	0.0748395189986653	0.58502401071
"ENSG00000025434"	"ENSG00000025434"	0.459338740590893	0.0884210908281403
"ENSG00000025770"	"ENSG00000025770"	-0.0634812609945463	0.704044402084192
"ENSG00000025772"	"ENSG00000025772"	-0.0584948784686361	0.789628305957657
"ENSG00000025796"	"ENSG00000025796"	0.053708216482848	0.705934057981471
"ENSG00000025800"	"ENSG00000025800"	0.0923563433495058	0.799563105809529
"ENSG00000026025"	"ENSG00000026025"	0.296094818491964	0.560532361128893
"ENSG00000026036"	"ENSG00000026036"	-0.188778108952687	0.592966740039223
"ENSG00000026297"	"ENSG00000026297"	-0.332563132421702	0.265618711432541
"ENSG00000026508"	"ENSG00000026508"	-0.857977288011808	0.0473421915831731
"ENSG00000026652"	"ENSG00000026652"	-0.64966488493128	0.00271401681347493
"ENSG00000027001"	"ENSG00000027001"	-0.0511234719506186	0.784891661134029
"ENSG00000027075"	"ENSG00000027075"	-2.40106513678938	1.24163783637963e-07
"ENSG00000027697"	"ENSG00000027697"	-0.0307054384056391	0.879796190797508
"ENSG00000027847"	"ENSG00000027847"	0.20835063509718	0.0901522117401471
"ENSG00000028116"	"ENSG00000028116"	0.1577024678152	0.135533453277718
"ENSG00000028203"	"ENSG00000028203"	0.297746872927361	0.0203035821564608
"ENSG00000028310"	"ENSG00000028310"	-0.251523007387584	0.177166138319015
"ENSG00000028528"	"ENSG00000028528"	-0.359908663119429	0.000642586864055546
"ENSG00000028839"	"ENSG00000028839"	0.45815708564258	5.9525045816883e-05
"ENSG00000029153"	"ENSG00000029153"	-0.0144978543204464	0.958853117494689
"ENSG00000029363"	"ENSG00000029363"	0.0780603737552941	0.597339071447802
"ENSG00000029364"	"ENSG00000029364"	-0.102152889267275	0.429105722349154
"ENSG00000029534"	"ENSG00000029534"	-0.200948704565916	0.780574517839058
"ENSG00000029639"	"ENSG00000029639"	0.339421269037143	0.0329204641697336
"ENSG00000029725"	"ENSG00000029725"	0.0958091871404108	0.388080863749027
"ENSG00000029993"	"ENSG00000029993"	-0.122624560432445	0.536891482105045
"ENSG00000030066"	"ENSG00000030066"	-0.0117638487693652	0.976436911778403
"ENSG00000030419"	"ENSG00000030419"	0.15829091839487	0.725957113977968
"ENSG00000030582"	"ENSG00000030582"	-0.244550891056466	0.214398942274907
"ENSG00000031003"	"ENSG00000031003"	-0.0244588019722194	0.930448373829496
"ENSG00000031081"	"ENSG00000031081"	-0.412397811274962	0.521429516691022
"ENSG00000031698"	"ENSG00000031698"	0.108367344165392	0.688101900434075
