Gene,Motif Assignment Number
ENSG00000118503,4
ENSG00000118777,4
ENSG00000118873,4
ENSG00000119242,4
ENSG00000119969,4
ENSG00000121741,4
ENSG00000122335,4
ENSG00000122550,4
ENSG00000123374,4
ENSG00000124126,4
ENSG00000125733,4
ENSG00000125821,4
ENSG00000126246,4
ENSG00000126777,4
ENSG00000131188,4
ENSG00000133302,4
ENSG00000134323,4
ENSG00000135090,4
ENSG00000135093,4
ENSG00000135617,4
ENSG00000136367,4
ENSG00000137269,4
ENSG00000137504,4
ENSG00000137713,4
ENSG00000138061,4
ENSG00000138078,4
ENSG00000138356,4
ENSG00000138459,4
ENSG00000138792,4
ENSG00000138829,4
ENSG00000139116,4
ENSG00000139436,4
ENSG00000139926,4
ENSG00000141404,4
ENSG00000141480,4
ENSG00000141556,4
ENSG00000141858,4
ENSG00000142149,4
ENSG00000142627,4
ENSG00000143126,4
ENSG00000143157,4
ENSG00000143409,4
ENSG00000143457,4
ENSG00000143786,4
ENSG00000145715,4
ENSG00000147416,4
ENSG00000147799,4
ENSG00000148481,4
ENSG00000149269,4
ENSG00000151065,4
ENSG00000151327,4
ENSG00000152154,4
ENSG00000153956,4
ENSG00000154144,4
ENSG00000154277,4
ENSG00000155256,4
ENSG00000155744,4
ENSG00000156345,4
ENSG00000157851,4
ENSG00000159322,4
ENSG00000160117,4
ENSG00000160190,4
ENSG00000160606,4
ENSG00000161958,4
ENSG00000163013,4
ENSG00000163399,4
ENSG00000163577,4
ENSG00000163918,4
ENSG00000164093,4
ENSG00000164323,4
ENSG00000164983,4
ENSG00000165105,4
ENSG00000165300,4
ENSG00000165995,4
ENSG00000167191,4
ENSG00000167528,4
ENSG00000167702,4
ENSG00000167766,4
ENSG00000168569,4
ENSG00000168883,4
ENSG00000168899,4
ENSG00000168913,4
ENSG00000169122,4
ENSG00000169174,4
ENSG00000169193,4
ENSG00000169302,4
ENSG00000169439,4
ENSG00000169783,4
ENSG00000170677,4
ENSG00000170776,4
ENSG00000170903,4
ENSG00000171208,4
ENSG00000171729,4
ENSG00000171798,4
ENSG00000173065,4
ENSG00000173681,4
ENSG00000174374,4
ENSG00000175105,4
ENSG00000175287,4
ENSG00000175305,4
ENSG00000175643,4
ENSG00000175866,4
ENSG00000176087,4
ENSG00000178662,4
ENSG00000179335,4
ENSG00000179454,4
ENSG00000183783,4
ENSG00000183856,4
ENSG00000184465,4
ENSG00000185274,4
ENSG00000185985,4
ENSG00000186153,4
ENSG00000186318,4
ENSG00000186462,4
ENSG00000187144,4
ENSG00000188112,4
ENSG00000188895,4
ENSG00000189306,4
ENSG00000189337,4
ENSG00000196141,4
ENSG00000196739,4
ENSG00000198736,4
ENSG00000198846,4
ENSG00000198909,4
ENSG00000201675,4
ENSG00000204217,4
ENSG00000204843,4
ENSG00000205213,4
ENSG00000215271,4
ENSG00000215440,4
ENSG00000235162,4
ENSG00000242419,4
ENSG00000000460,5
ENSG00000004897,5
ENSG00000005955,5
ENSG00000006634,5
ENSG00000007516,5
ENSG00000008283,5
ENSG00000010322,5
ENSG00000011243,5
ENSG00000011485,5
ENSG00000012822,5
ENSG00000012963,5
ENSG00000013288,5
ENSG00000013503,5
ENSG00000018699,5
ENSG00000023171,5
ENSG00000025772,5
ENSG00000027001,5
ENSG00000029363,5
ENSG00000029993,5
ENSG00000030066,5
ENSG00000030582,5
ENSG00000032219,5
ENSG00000035141,5
ENSG00000035499,5
ENSG00000037042,5
ENSG00000037897,5
ENSG00000042317,5
ENSG00000047346,5
ENSG00000047578,5
ENSG00000048162,5
ENSG00000053372,5
ENSG00000055044,5
ENSG00000058804,5
ENSG00000059728,5
ENSG00000060688,5
ENSG00000061938,5
ENSG00000065057,5
ENSG00000065328,5
ENSG00000065978,5
ENSG00000067141,5
ENSG00000070540,5
ENSG00000070785,5
ENSG00000070814,5
ENSG00000070950,5
ENSG00000071073,5
ENSG00000071539,5
ENSG00000071553,5
ENSG00000072364,5
ENSG00000073111,5
ENSG00000073921,5
ENSG00000074047,5
ENSG00000075218,5
ENSG00000075336,5
ENSG00000075945,5
ENSG00000076242,5
ENSG00000076248,5
ENSG00000076716,5
ENSG00000076826,5
ENSG00000076944,5
ENSG00000077150,5
ENSG00000077152,5
ENSG00000077348,5
ENSG00000077514,5
ENSG00000080815,5
ENSG00000080845,5
ENSG00000081760,5
ENSG00000083720,5
ENSG00000087076,5
ENSG00000087460,5
ENSG00000087586,5
ENSG00000088205,5
ENSG00000089006,5
ENSG00000089195,5
ENSG00000089472,5
ENSG00000090013,5
ENSG00000090924,5
ENSG00000091127,5
ENSG00000092199,5
ENSG00000092758,5
ENSG00000095209,5
ENSG00000097046,5
ENSG00000099800,5
ENSG00000099901,5
ENSG00000100078,5
ENSG00000100142,5
ENSG00000100206,5
ENSG00000100299,5
ENSG00000100307,5
ENSG00000100330,5
ENSG00000100413,5
ENSG00000100462,5
ENSG00000100479,5
ENSG00000100591,5
ENSG00000100632,5
ENSG00000100714,5
ENSG00000100749,5
ENSG00000100852,5
ENSG00000101003,5
ENSG00000101098,5
ENSG00000101220,5
ENSG00000101413,5
ENSG00000101439,5
ENSG00000101460,5
ENSG00000101493,5
ENSG00000101868,5
ENSG00000102316,5
ENSG00000102908,5
ENSG00000103335,5
ENSG00000103356,5
ENSG00000103723,5
ENSG00000104131,5
ENSG00000104147,5
ENSG00000104312,5
ENSG00000104320,5
ENSG00000104419,5
ENSG00000104442,5
ENSG00000104472,5
ENSG00000104723,5
ENSG00000104738,5
ENSG00000104774,5
ENSG00000104889,5
ENSG00000104946,5
ENSG00000105197,5
ENSG00000105248,5
ENSG00000105339,5
ENSG00000105429,5
ENSG00000105447,5
ENSG00000105486,5
ENSG00000105926,5
ENSG00000106089,5
ENSG00000106236,5
ENSG00000106305,5
ENSG00000106631,5
ENSG00000106665,5
ENSG00000107331,5
ENSG00000107371,5
ENSG00000107949,5
ENSG00000108064,5
ENSG00000108306,5
ENSG00000108424,5
ENSG00000108561,5
ENSG00000108828,5
ENSG00000108840,5
ENSG00000109046,5
ENSG00000109466,5
ENSG00000109519,5
ENSG00000110063,5
ENSG00000110104,5
ENSG00000110107,5
ENSG00000110148,5
ENSG00000110237,5
ENSG00000110697,5
ENSG00000110719,5
ENSG00000110799,5
ENSG00000111196,5
ENSG00000111247,5
ENSG00000111275,5
ENSG00000111361,5
ENSG00000111445,5
ENSG00000111450,5
ENSG00000111581,5
ENSG00000111615,5
ENSG00000111716,5
ENSG00000111845,5
ENSG00000111877,5
ENSG00000111897,5
ENSG00000112096,5
ENSG00000112110,5
ENSG00000112118,5
ENSG00000113272,5
ENSG00000113328,5
ENSG00000114021,5
ENSG00000114405,5
ENSG00000114686,5
ENSG00000114796,5
ENSG00000114854,5
ENSG00000115073,5
ENSG00000115306,5
ENSG00000115310,5
ENSG00000115541,5
ENSG00000115761,5
ENSG00000115884,5
ENSG00000116120,5
ENSG00000116191,5
ENSG00000116584,5
ENSG00000116586,5
ENSG00000116649,5
ENSG00000116668,5
ENSG00000116717,5
ENSG00000117305,5
ENSG00000117593,5
ENSG00000117625,5
ENSG00000117758,5
ENSG00000118007,5
ENSG00000118242,5
ENSG00000118600,5
ENSG00000118971,5
ENSG00000119514,5
ENSG00000119655,5
ENSG00000119801,5
ENSG00000120438,5
ENSG00000120725,5
ENSG00000120800,5
ENSG00000120875,5
ENSG00000121152,5
ENSG00000121211,5
ENSG00000121440,5
ENSG00000121621,5
ENSG00000122359,5
ENSG00000122783,5
ENSG00000123136,5
ENSG00000123219,5
ENSG00000123240,5
ENSG00000123358,5
ENSG00000123411,5
ENSG00000123444,5
ENSG00000123505,5
ENSG00000123545,5
ENSG00000123737,5
ENSG00000124160,5
ENSG00000124207,5
ENSG00000124209,5
ENSG00000124224,5
ENSG00000124279,5
ENSG00000124440,5
ENSG00000124444,5
ENSG00000124574,5
ENSG00000124795,5
ENSG00000124802,5
ENSG00000124920,5
ENSG00000124942,5
ENSG00000125124,5
ENSG00000125354,5
ENSG00000125454,5
ENSG00000125944,5
ENSG00000126214,5
ENSG00000126261,5
ENSG00000126749,5
ENSG00000126821,5
ENSG00000126953,5
ENSG00000127720,5
ENSG00000127824,5
ENSG00000128011,5
ENSG00000128626,5
ENSG00000128708,5
ENSG00000128951,5
ENSG00000128973,5
ENSG00000129038,5
ENSG00000129103,5
ENSG00000129636,5
ENSG00000129757,5
ENSG00000130005,5
ENSG00000130159,5
ENSG00000130175,5
ENSG00000130202,5
ENSG00000130204,5
ENSG00000130304,5
ENSG00000130508,5
ENSG00000130529,5
ENSG00000130589,5
ENSG00000130713,5
ENSG00000130717,5
ENSG00000130816,5
ENSG00000130826,5
ENSG00000131467,5
ENSG00000131725,5
ENSG00000132313,5
ENSG00000132330,5
ENSG00000132341,5
ENSG00000132423,5
ENSG00000132471,5
ENSG00000132507,5
ENSG00000132646,5
ENSG00000132698,5
ENSG00000132763,5
ENSG00000133119,5
ENSG00000133265,5
ENSG00000134001,5
ENSG00000134046,5
ENSG00000134057,5
ENSG00000134215,5
ENSG00000134313,5
ENSG00000134516,5
ENSG00000134590,5
ENSG00000134686,5
ENSG00000134744,5
ENSG00000134871,5
ENSG00000134986,5
ENSG00000135245,5
ENSG00000135317,5
ENSG00000135446,5
ENSG00000135521,5
ENSG00000135632,5
ENSG00000135686,5
ENSG00000135698,5
ENSG00000135829,5
ENSG00000136002,5
ENSG00000136068,5
ENSG00000136108,5
ENSG00000136122,5
ENSG00000136518,5
ENSG00000136718,5
ENSG00000136824,5
ENSG00000136875,5
ENSG00000136908,5
ENSG00000136933,5
ENSG00000137054,5
ENSG00000137124,5
ENSG00000137135,5
ENSG00000137207,5
ENSG00000137216,5
ENSG00000137547,5
ENSG00000137656,5
ENSG00000137726,5
ENSG00000137812,5
ENSG00000138031,5
ENSG00000138035,5
ENSG00000138080,5
ENSG00000138182,5
ENSG00000138346,5
ENSG00000138660,5
ENSG00000138698,5
ENSG00000138760,5
ENSG00000138772,5
ENSG00000138780,5
ENSG00000139219,5
ENSG00000139636,5
ENSG00000140395,5
ENSG00000140650,5
ENSG00000141030,5
ENSG00000141258,5
ENSG00000141401,5
ENSG00000142279,5
ENSG00000142632,5
ENSG00000143164,5
ENSG00000143228,5
ENSG00000143369,5
ENSG00000143919,5
ENSG00000143942,5
ENSG00000144231,5
ENSG00000144357,5
ENSG00000144381,5
ENSG00000144895,5
ENSG00000145041,5
ENSG00000145220,5
ENSG00000145331,5
ENSG00000145362,5
ENSG00000145386,5
ENSG00000145414,5
ENSG00000145912,5
ENSG00000146109,5
ENSG00000146263,5
ENSG00000146376,5
ENSG00000146410,5
ENSG00000146670,5
ENSG00000146966,5
ENSG00000147274,5
ENSG00000147471,5
ENSG00000147586,5
ENSG00000147912,5
ENSG00000148180,5
ENSG00000148229,5
ENSG00000148688,5
ENSG00000148803,5
ENSG00000149554,5
ENSG00000149792,5
ENSG00000149809,5
ENSG00000150593,5
ENSG00000150753,5
ENSG00000150756,5
ENSG00000150990,5
ENSG00000150991,5
ENSG00000151247,5
ENSG00000151553,5
ENSG00000151576,5
ENSG00000151612,5
ENSG00000151617,5
ENSG00000151806,5
ENSG00000152147,5
ENSG00000152253,5
ENSG00000152377,5
ENSG00000152455,5
ENSG00000153037,5
ENSG00000153558,5
ENSG00000154222,5
ENSG00000154380,5
ENSG00000154553,5
ENSG00000155189,5
ENSG00000155393,5
ENSG00000155760,5
ENSG00000156140,5
ENSG00000156256,5
ENSG00000156639,5
ENSG00000156697,5
ENSG00000157353,5
ENSG00000158163,5
ENSG00000158373,5
ENSG00000159055,5
ENSG00000159069,5
ENSG00000159199,5
ENSG00000159399,5
ENSG00000159579,5
ENSG00000160124,5
ENSG00000160360,5
ENSG00000160746,5
ENSG00000160818,5
ENSG00000161980,5
ENSG00000161981,5
ENSG00000162302,5
ENSG00000162458,5
ENSG00000162542,5
ENSG00000162607,5
ENSG00000162614,5
ENSG00000162736,5
ENSG00000162772,5
ENSG00000163002,5
ENSG00000163170,5
ENSG00000163171,5
ENSG00000163251,5
ENSG00000163346,5
ENSG00000163362,5
ENSG00000163507,5
ENSG00000163520,5
ENSG00000163584,5
ENSG00000163703,5
ENSG00000163938,5
ENSG00000163947,5
ENSG00000164104,5
ENSG00000164109,5
ENSG00000164182,5
ENSG00000164463,5
ENSG00000164542,5
ENSG00000164659,5
ENSG00000164938,5
ENSG00000165283,5
ENSG00000165323,5
ENSG00000165480,5
ENSG00000165526,5
ENSG00000165669,5
ENSG00000165733,5
ENSG00000165861,5
ENSG00000165891,5
ENSG00000165959,5
ENSG00000166173,5
ENSG00000166224,5
ENSG00000166333,5
ENSG00000166411,5
ENSG00000166451,5
ENSG00000166788,5
ENSG00000166797,5
ENSG00000166839,5
ENSG00000166848,5
ENSG00000166902,5
ENSG00000167088,5
ENSG00000167202,5
ENSG00000167535,5
ENSG00000167578,5
ENSG00000167721,5
ENSG00000167797,5
ENSG00000167874,5
ENSG00000167900,5
ENSG00000167930,5
ENSG00000168061,5
ENSG00000168286,5
ENSG00000168546,5
ENSG00000168615,5
ENSG00000168672,5
ENSG00000168758,5
ENSG00000168803,5
ENSG00000168906,5
ENSG00000168938,5
ENSG00000170340,5
ENSG00000170364,5
ENSG00000170515,5
ENSG00000170581,5
ENSG00000170860,5
ENSG00000170949,5
ENSG00000171298,5
ENSG00000171320,5
ENSG00000171793,5
ENSG00000171865,5
ENSG00000171940,5
ENSG00000171960,5
ENSG00000172336,5
ENSG00000172663,5
ENSG00000172671,5
ENSG00000172725,5
ENSG00000173085,5
ENSG00000173137,5
ENSG00000173230,5
ENSG00000173598,5
ENSG00000174109,5
ENSG00000174165,5
ENSG00000174177,5
ENSG00000174371,5
ENSG00000174442,5
ENSG00000174485,5
ENSG00000174547,5
ENSG00000174607,5
ENSG00000174871,5
ENSG00000175183,5
ENSG00000175354,5
ENSG00000175387,5
ENSG00000175482,5
ENSG00000175792,5
ENSG00000176383,5
ENSG00000176532,5
ENSG00000177054,5
ENSG00000177192,5
ENSG00000177606,5
ENSG00000177731,5
ENSG00000177971,5
ENSG00000178026,5
ENSG00000178209,5
ENSG00000178343,5
ENSG00000178921,5
ENSG00000178966,5
ENSG00000179094,5
ENSG00000179115,5
ENSG00000179564,5
ENSG00000179820,5
ENSG00000179832,5
ENSG00000179912,5
ENSG00000180198,5
ENSG00000180573,5
ENSG00000181163,5
ENSG00000181264,5
ENSG00000181523,5
ENSG00000181544,5
ENSG00000181938,5
ENSG00000182010,5
ENSG00000182093,5
ENSG00000182670,5
ENSG00000182871,5
ENSG00000183431,5
ENSG00000183527,5
ENSG00000183580,5
ENSG00000183605,5
ENSG00000183814,5
ENSG00000183960,5
ENSG00000184178,5
ENSG00000184220,5
ENSG00000184384,5
ENSG00000184489,5
ENSG00000184792,5
ENSG00000184903,5
ENSG00000185189,5
ENSG00000185339,5
ENSG00000185658,5
ENSG00000185950,5
ENSG00000186298,5
ENSG00000186638,5
ENSG00000186951,5
ENSG00000187049,5
ENSG00000187498,5
ENSG00000187514,5
ENSG00000187522,5
ENSG00000187678,5
ENSG00000187942,5
ENSG00000188157,5
ENSG00000188312,5
ENSG00000196363,5
ENSG00000196419,5
ENSG00000196422,5
ENSG00000196557,5
ENSG00000196576,5
ENSG00000196586,5
ENSG00000196923,5
ENSG00000196924,5
ENSG00000197102,5
ENSG00000197150,5
ENSG00000197183,5
ENSG00000197299,5
ENSG00000197345,5
ENSG00000197451,5
ENSG00000197603,5
ENSG00000197713,5
ENSG00000198042,5
ENSG00000198131,5
ENSG00000198176,5
ENSG00000198642,5
ENSG00000198853,5
ENSG00000198885,5
ENSG00000198925,5
ENSG00000204370,5
ENSG00000204442,5
ENSG00000204498,5
ENSG00000204519,5
ENSG00000205220,5
ENSG00000211460,5
ENSG00000211584,5
ENSG00000213347,5
ENSG00000214655,5
ENSG00000214706,5
ENSG00000221817,5
ENSG00000225921,5
ENSG00000226950,5
ENSG00000228716,5
ENSG00000229544,5
ENSG00000229891,5
ENSG00000234545,5
ENSG00000234616,5
ENSG00000234945,5
ENSG00000235501,5
ENSG00000237054,5
ENSG00000239306,5
ENSG00000239900,5
ENSG00000240336,5
ENSG00000240797,5
ENSG00000241127,5
ENSG00000242114,5
ENSG00000244187,5
ENSG00000246493,5
ENSG00000249430,5
ENSG00000251136,5
ENSG00000251562,5
ENSG00000254667,5
ENSG00000255857,5
ENSG00000256061,5
ENSG00000257815,5
ENSG00000000003,6
ENSG00000001084,6
ENSG00000002330,6
ENSG00000002822,6
ENSG00000003096,6
ENSG00000003393,6
ENSG00000004142,6
ENSG00000004766,6
ENSG00000004975,6
ENSG00000005436,6
ENSG00000005486,6
ENSG00000005882,6
ENSG00000006432,6
ENSG00000006576,6
ENSG00000006695,6
ENSG00000006744,6
ENSG00000007402,6
ENSG00000007923,6
ENSG00000008294,6
ENSG00000008405,6
ENSG00000008869,6
ENSG00000009307,6
ENSG00000009844,6
ENSG00000010165,6
ENSG00000010219,6
ENSG00000010803,6
ENSG00000010818,6
ENSG00000011007,6
ENSG00000011258,6
ENSG00000011275,6
ENSG00000011566,6
ENSG00000012061,6
ENSG00000015171,6
ENSG00000017797,6
ENSG00000021574,6
ENSG00000025796,6
ENSG00000026025,6
ENSG00000026508,6
ENSG00000030419,6
ENSG00000031003,6
ENSG00000033011,6
ENSG00000033050,6
ENSG00000038274,6
ENSG00000038382,6
ENSG00000038427,6
ENSG00000039123,6
ENSG00000040531,6
ENSG00000040608,6
ENSG00000041802,6
ENSG00000041982,6
ENSG00000042429,6
ENSG00000048740,6
ENSG00000048991,6
ENSG00000049167,6
ENSG00000049323,6
ENSG00000049656,6
ENSG00000049759,6
ENSG00000052723,6
ENSG00000052749,6
ENSG00000054267,6
ENSG00000054654,6
ENSG00000054793,6
ENSG00000054965,6
ENSG00000055130,6
ENSG00000055483,6
ENSG00000055609,6
ENSG00000056972,6
ENSG00000057294,6
ENSG00000058600,6
ENSG00000058729,6
ENSG00000059573,6
ENSG00000060718,6
ENSG00000061794,6
ENSG00000063169,6
ENSG00000063660,6
ENSG00000063761,6
ENSG00000064102,6
ENSG00000064547,6
ENSG00000064703,6
ENSG00000065154,6
ENSG00000065183,6
ENSG00000065361,6
ENSG00000065548,6
ENSG00000066379,6
ENSG00000066926,6
ENSG00000067334,6
ENSG00000067836,6
ENSG00000068745,6
ENSG00000068796,6
ENSG00000068912,6
ENSG00000069248,6
ENSG00000070367,6
ENSG00000071462,6
ENSG00000071794,6
ENSG00000071967,6
ENSG00000072121,6
ENSG00000072310,6
ENSG00000072401,6
ENSG00000072422,6
ENSG00000072682,6
ENSG00000073849,6
ENSG00000074266,6
ENSG00000075303,6
ENSG00000075391,6
ENSG00000075420,6
ENSG00000075790,6
ENSG00000075856,6
ENSG00000075914,6
ENSG00000076641,6
ENSG00000078043,6
ENSG00000078246,6
ENSG00000078795,6
ENSG00000079215,6
ENSG00000079246,6
ENSG00000079432,6
ENSG00000080200,6
ENSG00000080345,6
ENSG00000080819,6
ENSG00000081307,6
ENSG00000082212,6
ENSG00000082213,6
ENSG00000082515,6
ENSG00000083093,6
ENSG00000083307,6
ENSG00000083444,6
ENSG00000083520,6
ENSG00000083814,6
ENSG00000083828,6
ENSG00000083838,6
ENSG00000084090,6
ENSG00000084112,6
ENSG00000084207,6
ENSG00000084463,6
ENSG00000084731,6
ENSG00000085415,6
ENSG00000085491,6
ENSG00000085721,6
ENSG00000085760,6
ENSG00000085872,6
ENSG00000085998,6
ENSG00000086102,6
ENSG00000086712,6
ENSG00000087111,6
ENSG00000087152,6
ENSG00000087299,6
ENSG00000087302,6
ENSG00000088038,6
ENSG00000088451,6
ENSG00000088543,6
ENSG00000088808,6
ENSG00000089048,6
ENSG00000089053,6
ENSG00000089123,6
ENSG00000089682,6
ENSG00000089737,6
ENSG00000090060,6
ENSG00000090238,6
ENSG00000090539,6
ENSG00000090661,6
ENSG00000090857,6
ENSG00000091009,6
ENSG00000091039,6
ENSG00000092010,6
ENSG00000092201,6
ENSG00000092330,6
ENSG00000092445,6
ENSG00000094916,6
ENSG00000095319,6
ENSG00000095321,6
ENSG00000095777,6
ENSG00000096746,6
ENSG00000099204,6
ENSG00000099330,6
ENSG00000099331,6
ENSG00000099385,6
ENSG00000099622,6
ENSG00000099992,6
ENSG00000100219,6
ENSG00000100220,6
ENSG00000100225,6
ENSG00000100311,6
ENSG00000100320,6
ENSG00000100321,6
ENSG00000100347,6
ENSG00000100359,6
ENSG00000100395,6
ENSG00000100417,6
ENSG00000100601,6
ENSG00000100625,6
ENSG00000100626,6
ENSG00000100722,6
ENSG00000100731,6
ENSG00000100979,6
ENSG00000101019,6
ENSG00000101109,6
ENSG00000101160,6
ENSG00000101247,6
ENSG00000101290,6
ENSG00000101400,6
ENSG00000101452,6
ENSG00000101464,6
ENSG00000101577,6
ENSG00000101850,6
ENSG00000101935,6
ENSG00000102043,6
ENSG00000102226,6
ENSG00000102390,6
ENSG00000102781,6
ENSG00000102882,6
ENSG00000102967,6
ENSG00000102977,6
ENSG00000103047,6
ENSG00000103066,6
ENSG00000103194,6
ENSG00000103245,6
ENSG00000103342,6
ENSG00000103423,6
ENSG00000103494,6
ENSG00000103591,6
ENSG00000104059,6
ENSG00000104228,6
ENSG00000104290,6
ENSG00000104356,6
ENSG00000104369,6
ENSG00000104388,6
ENSG00000104549,6
ENSG00000104613,6
ENSG00000104731,6
ENSG00000104805,6
ENSG00000104825,6
ENSG00000104904,6
ENSG00000104907,6
ENSG00000105127,6
ENSG00000105131,6
ENSG00000105137,6
ENSG00000105176,6
ENSG00000105245,6
ENSG00000105290,6
ENSG00000105321,6
ENSG00000105325,6
ENSG00000105355,6
ENSG00000105379,6
ENSG00000105402,6
ENSG00000105443,6
ENSG00000105669,6
ENSG00000105671,6
ENSG00000105676,6
ENSG00000105679,6
ENSG00000105722,6
ENSG00000105732,6
ENSG00000105793,6
ENSG00000105821,6
ENSG00000105849,6
ENSG00000105865,6
ENSG00000105974,6
ENSG00000106028,6
ENSG00000106066,6
ENSG00000106077,6
ENSG00000106330,6
ENSG00000106344,6
ENSG00000106477,6
ENSG00000106554,6
ENSG00000106692,6
ENSG00000106701,6
ENSG00000106799,6
ENSG00000107566,6
ENSG00000107581,6
ENSG00000107669,6
ENSG00000107771,6
ENSG00000107937,6
ENSG00000107951,6
ENSG00000108187,6
ENSG00000108588,6
ENSG00000108592,6
ENSG00000108679,6
ENSG00000108819,6
ENSG00000109065,6
ENSG00000109099,6
ENSG00000109339,6
ENSG00000109445,6
ENSG00000109534,6
ENSG00000109927,6
ENSG00000109956,6
ENSG00000110047,6
ENSG00000110060,6
ENSG00000110768,6
ENSG00000110906,6
ENSG00000110925,6
ENSG00000111142,6
ENSG00000111144,6
ENSG00000111203,6
ENSG00000111252,6
ENSG00000111269,6
ENSG00000111358,6
ENSG00000111530,6
ENSG00000111641,6
ENSG00000111666,6
ENSG00000111684,6
ENSG00000111879,6
ENSG00000111906,6
ENSG00000112079,6
ENSG00000112218,6
ENSG00000112290,6
ENSG00000112305,6
ENSG00000112308,6
ENSG00000112365,6
ENSG00000112419,6
ENSG00000112425,6
ENSG00000112473,6
ENSG00000112664,6
ENSG00000112977,6
ENSG00000112996,6
ENSG00000113048,6
ENSG00000113083,6
ENSG00000113140,6
ENSG00000113360,6
ENSG00000113387,6
ENSG00000113391,6
ENSG00000113504,6
ENSG00000113580,6
ENSG00000113594,6
ENSG00000113643,6
ENSG00000113648,6
ENSG00000114098,6
ENSG00000114268,6
ENSG00000114331,6
ENSG00000114354,6
ENSG00000114446,6
ENSG00000114503,6
ENSG00000114520,6
ENSG00000114529,6
ENSG00000114554,6
ENSG00000114738,6
ENSG00000114767,6
ENSG00000114942,6
ENSG00000114982,6
ENSG00000115290,6
ENSG00000115318,6
ENSG00000115368,6
ENSG00000115446,6
ENSG00000115657,6
ENSG00000115661,6
ENSG00000115866,6
ENSG00000116062,6
ENSG00000116205,6
ENSG00000116473,6
ENSG00000116641,6
ENSG00000116688,6
ENSG00000116761,6
ENSG00000116793,6
ENSG00000116871,6
ENSG00000116957,6
ENSG00000117133,6
ENSG00000117174,6
ENSG00000117222,6
ENSG00000117298,6
ENSG00000117479,6
ENSG00000117505,6
ENSG00000117523,6
ENSG00000117602,6
ENSG00000117751,6
ENSG00000117862,6
ENSG00000117877,6
ENSG00000118369,6
ENSG00000118412,6
ENSG00000118420,6
ENSG00000118579,6
ENSG00000118855,6
ENSG00000118965,6
ENSG00000119402,6
ENSG00000119431,6
ENSG00000119559,6
ENSG00000119596,6
ENSG00000119599,6
ENSG00000119616,6
ENSG00000119686,6
ENSG00000119705,6
ENSG00000119900,6
ENSG00000119912,6
ENSG00000119986,6
ENSG00000120053,6
ENSG00000120256,6
ENSG00000120705,6
ENSG00000120942,6
ENSG00000121022,6
ENSG00000121210,6
ENSG00000121542,6
ENSG00000121690,6
ENSG00000121766,6
ENSG00000121864,6
ENSG00000121964,6
ENSG00000122390,6
ENSG00000122435,6
ENSG00000122481,6
ENSG00000122484,6
ENSG00000122490,6
ENSG00000122515,6
ENSG00000122574,6
ENSG00000122591,6
ENSG00000122873,6
ENSG00000122971,6
ENSG00000123064,6
ENSG00000123091,6
ENSG00000123124,6
ENSG00000123159,6
ENSG00000123213,6
ENSG00000123268,6
ENSG00000123353,6
ENSG00000123552,6
ENSG00000123600,6
ENSG00000123607,6
ENSG00000124151,6
ENSG00000124217,6
ENSG00000124228,6
ENSG00000124356,6
ENSG00000124370,6
ENSG00000124571,6
ENSG00000124588,6
ENSG00000124783,6
ENSG00000124784,6
ENSG00000124789,6
ENSG00000124839,6
ENSG00000125149,6
ENSG00000125247,6
ENSG00000125375,6
ENSG00000125520,6
ENSG00000125630,6
ENSG00000125675,6
ENSG00000125730,6
ENSG00000125818,6
ENSG00000126003,6
ENSG00000126067,6
ENSG00000126243,6
ENSG00000126249,6
ENSG00000126522,6
ENSG00000126814,6
ENSG00000127080,6
ENSG00000127804,6
ENSG00000127837,6
ENSG00000127989,6
ENSG00000128266,6
ENSG00000128311,6
ENSG00000128591,6
ENSG00000128594,6
ENSG00000128609,6
ENSG00000128654,6
ENSG00000128656,6
ENSG00000128915,6
ENSG00000129055,6
ENSG00000129219,6
ENSG00000129255,6
ENSG00000129347,6
ENSG00000129355,6
ENSG00000129422,6
ENSG00000129480,6
ENSG00000129680,6
ENSG00000129696,6
ENSG00000130119,6
ENSG00000130224,6
ENSG00000130313,6
ENSG00000130414,6
ENSG00000130734,6
ENSG00000130764,6
ENSG00000130803,6
ENSG00000130956,6
ENSG00000131043,6
ENSG00000131061,6
ENSG00000131116,6
ENSG00000131174,6
ENSG00000131196,6
ENSG00000131238,6
ENSG00000131242,6
ENSG00000131269,6
ENSG00000131653,6
ENSG00000131844,6
ENSG00000131943,6
ENSG00000131966,6
ENSG00000132142,6
ENSG00000132275,6
ENSG00000132286,6
ENSG00000132382,6
ENSG00000132434,6
ENSG00000132485,6
ENSG00000132670,6
ENSG00000132768,6
ENSG00000132823,6
ENSG00000132849,6
ENSG00000132952,6
ENSG00000132953,6
ENSG00000133028,6
ENSG00000133069,6
ENSG00000133243,6
ENSG00000133247,6
ENSG00000133313,6
ENSG00000133316,6
ENSG00000133466,6
ENSG00000133597,6
ENSG00000133606,6
ENSG00000133641,6
ENSG00000133706,6
ENSG00000133773,6
ENSG00000133794,6
ENSG00000133872,6
ENSG00000133943,6
ENSG00000134014,6
ENSG00000134072,6
ENSG00000134375,6
ENSG00000134480,6
ENSG00000134575,6
ENSG00000134697,6
ENSG00000134759,6
ENSG00000134815,6
ENSG00000134824,6
ENSG00000134954,6
ENSG00000134982,6
ENSG00000134987,6
ENSG00000135316,6
ENSG00000135334,6
ENSG00000135457,6
